X:Vel_RX-GEAR22-jiandanjiaolian(rad/s),X:Vel_RY-GEAR22-jiandanjiaolian(rad/s),X:Vel_RZ-GEAR22-jiandanjiaolian(rad/s),X:Acc_RX-GEAR22-jiandanjiaolian(rad/s^2),X:Acc_RY-GEAR22-jiandanjiaolian(rad/s^2),X:Acc_RZ-GEAR22-jiandanjiaolian(rad/s^2),Y:Vel_RX-GEAR22-jiandanjiaolian(rad/s),Y:Vel_RY-GEAR22-jiandanjiaolian(rad/s),Y:Vel_RZ-GEAR22-jiandanjiaolian(rad/s),Y:Acc_RX-GEAR22-jiandanjiaolian(rad/s^2),Y:Acc_RY-GEAR22-jiandanjiaolian(rad/s^2),Y:Acc_RZ-GEAR22-jiandanjiaolian(rad/s^2)
0.44375300,0.44375300,0.44375300,0.44375300,0.44375300,0.44375300,-1.0564758,-3.6360637e-15,3.7533561e-15,-0.0028301435,-9.7404805e-18,1.0054690e-17
0.44475300,0.44475300,0.44475300,0.44475300,0.44475300,0.44475300,-1.0564765,-3.6360661e-15,3.7533586e-15,-0.0014150717,-4.8702402e-18,5.0273448e-18
0.44575300,0.44575300,0.44575300,0.44575300,0.44575300,0.44575300,-1.0564769,-3.6360673e-15,3.7533598e-15,-0.00070753587,-2.4351201e-18,2.5136724e-18
0.44675300,0.44675300,0.44675300,0.44675300,0.44675300,0.44675300,-1.0564771,-3.6360680e-15,3.7533605e-15,-0.00035376794,-1.2175601e-18,1.2568362e-18
0.44775300,0.44775300,0.44775300,0.44775300,0.44775300,0.44775300,-1.0564771,-3.6360683e-15,3.7533608e-15,-0.00017688397,-6.0878003e-19,6.2841809e-19
0.44875300,0.44875300,0.44875300,0.44875300,0.44875300,0.44875300,-1.0564772,-3.6360684e-15,3.7533609e-15,-8.8441984e-05,-3.0439001e-19,3.1420905e-19
0.44975300,0.44975300,0.44975300,0.44975300,0.44975300,0.44975300,-1.0564772,-3.6360685e-15,3.7533610e-15,-4.4220992e-05,-1.5219501e-19,1.5710452e-19
0.45075300,0.45075300,0.45075300,0.45075300,0.45075300,0.45075300,-1.0564772,-3.6360685e-15,3.7533611e-15,-2.2110496e-05,-7.6097504e-20,7.8552262e-20
0.45175300,0.45175300,0.45175300,0.45175300,0.45175300,0.45175300,-1.0564772,-3.6360685e-15,3.7533611e-15,-1.1055248e-05,-3.8048752e-20,3.9276131e-20
0.45275300,0.45275300,0.45275300,0.45275300,0.45275300,0.45275300,-1.0564772,-3.6360686e-15,3.7533611e-15,-5.5276240e-06,-1.9024376e-20,1.9638065e-20
0.45375300,0.45375300,0.45375300,0.45375300,0.45375300,0.45375300,-1.0564772,-3.6360686e-15,3.7533611e-15,-2.7638120e-06,-9.5121880e-21,9.8190327e-21
0.45475300,0.45475300,0.45475300,0.45475300,0.45475300,0.45475300,-1.0564772,-3.6360686e-15,3.7533611e-15,-1.3819060e-06,-4.7560940e-21,4.9095164e-21
0.45575300,0.45575300,0.45575300,0.45575300,0.45575300,0.45575300,-1.0564772,-3.6360686e-15,3.7533611e-15,-6.9095300e-07,-2.3780470e-21,2.4547582e-21
0.45675300,0.45675300,0.45675300,0.45675300,0.45675300,0.45675300,-1.0564772,-3.6360686e-15,3.7533611e-15,-3.4547650e-07,-1.1890235e-21,1.2273791e-21
0.45775300,0.45775300,0.45775300,0.45775300,0.45775300,0.45775300,-1.0564772,-3.6360686e-15,3.7533611e-15,-1.7273825e-07,-5.9451175e-22,6.1368955e-22
0.45875300,0.45875300,0.45875300,0.45875300,0.45875300,0.45875300,-1.0564772,-3.6360686e-15,3.7533611e-15,-8.6369125e-08,-2.9725587e-22,3.0684477e-22
0.45975300,0.45975300,0.45975300,0.45975300,0.45975300,0.45975300,-1.0358737,-3.5651576e-15,3.6801627e-15,13.735680,4.7273971e-14,-4.8798938e-14
0.46075300,0.46075300,0.46075300,0.46075300,0.46075300,0.46075300,-0.97792783,-3.3657258e-15,3.4742976e-15,43.209145,1.4871254e-13,-1.5350972e-13
0.46175300,0.46175300,0.46175300,0.46175300,0.46175300,0.46175300,-0.93650599,-3.2231646e-15,3.3271376e-15,42.017608,1.4461164e-13,-1.4927653e-13
0.46275300,0.46275300,0.46275300,0.46275300,0.46275300,0.46275300,-0.92600159,-3.1870117e-15,3.2898185e-15,21.008804,7.2305820e-14,-7.4638266e-14
0.46375300,0.46375300,0.46375300,0.46375300,0.46375300,0.46375300,-0.92074939,-3.1689352e-15,3.2711589e-15,10.504402,3.6152910e-14,-3.7319133e-14
0.46475300,0.46475300,0.46475300,0.46475300,0.46475300,0.46475300,-0.91812329,-3.1598970e-15,3.2618292e-15,5.2522010,1.8076455e-14,-1.8659566e-14
0.46575300,0.46575300,0.46575300,0.46575300,0.46575300,0.46575300,-0.91681024,-3.1553779e-15,3.2571643e-15,2.6261005,9.0382275e-15,-9.3297832e-15
0.46675300,0.46675300,0.46675300,0.46675300,0.46675300,0.46675300,-0.92029993,-3.1673883e-15,3.2695622e-15,-1.4510969,-4.9942276e-15,5.1553317e-15
0.46775300,0.46775300,0.46775300,0.46775300,0.46775300,0.46775300,-1.0361580,-3.5661359e-15,3.6811726e-15,-77.722388,-2.6749647e-13,2.7612539e-13
0.46875300,0.46875300,0.46875300,0.46875300,0.46875300,0.46875300,-1.0555886,-3.6330101e-15,3.7502039e-15,-38.861194,-1.3374824e-13,1.3806270e-13
0.46975300,0.46975300,0.46975300,0.46975300,0.46975300,0.46975300,-1.0653039,-3.6664471e-15,3.7847196e-15,-19.430597,-6.6874118e-14,6.9031348e-14
0.47075300,0.47075300,0.47075300,0.47075300,0.47075300,0.47075300,-1.0701615,-3.6831656e-15,3.8019774e-15,-9.7152985,-3.3437059e-14,3.4515674e-14
0.47175300,0.47175300,0.47175300,0.47175300,0.47175300,0.47175300,-1.0725903,-3.6915249e-15,3.8106064e-15,-4.8576492,-1.6718530e-14,1.7257837e-14
0.47275300,0.47275300,0.47275300,0.47275300,0.47275300,0.47275300,-1.0449551,-3.5964131e-15,3.7124264e-15,16.804244,5.7835021e-14,-5.9700667e-14
0.47375300,0.47375300,0.47375300,0.47375300,0.47375300,0.47375300,-0.97170394,-3.3443051e-15,3.4521859e-15,54.435549,1.8735036e-13,-1.9339392e-13
0.47475300,0.47475300,0.47475300,0.47475300,0.47475300,0.47475300,-0.95809506,-3.2974675e-15,3.4038374e-15,27.217775,9.3675180e-14,-9.6696960e-14
0.47575300,0.47575300,0.47575300,0.47575300,0.47575300,0.47575300,-0.95129061,-3.2740487e-15,3.3796632e-15,13.608887,4.6837590e-14,-4.8348480e-14
0.47675300,0.47675300,0.47675300,0.47675300,0.47675300,0.47675300,-0.94788839,-3.2623393e-15,3.3675761e-15,6.8044436,2.3418795e-14,-2.4174240e-14
0.47775300,0.47775300,0.47775300,0.47775300,0.47775300,0.47775300,-0.94618728,-3.2564846e-15,3.3615325e-15,3.4022218,1.1709397e-14,-1.2087120e-14
0.47875300,0.47875300,0.47875300,0.47875300,0.47875300,0.47875300,-0.94533672,-3.2535573e-15,3.3585107e-15,1.7011109,5.8546987e-15,-6.0435600e-15
0.47975300,0.47975300,0.47975300,0.47975300,0.47975300,0.47975300,-0.94491145,-3.2520936e-15,3.3569998e-15,0.85055545,2.9273494e-15,-3.0217800e-15
0.48075300,0.48075300,0.48075300,0.48075300,0.48075300,0.48075300,-0.94469881,-3.2513617e-15,3.3562444e-15,0.42527773,1.4636747e-15,-1.5108900e-15
0.48175300,0.48175300,0.48175300,0.48175300,0.48175300,0.48175300,-0.94459249,-3.2509958e-15,3.3558667e-15,0.21263886,7.3183734e-16,-7.5544500e-16
0.48275300,0.48275300,0.48275300,0.48275300,0.48275300,0.48275300,-0.94453933,-3.2508129e-15,3.3556778e-15,0.10631943,3.6591867e-16,-3.7772250e-16
0.48375300,0.48375300,0.48375300,0.48375300,0.48375300,0.48375300,-0.94451275,-3.2507214e-15,3.3555834e-15,0.053159716,1.8295934e-16,-1.8886125e-16
0.48475300,0.48475300,0.48475300,0.48475300,0.48475300,0.48475300,-0.94449946,-3.2506756e-15,3.3555361e-15,0.026579858,9.1479668e-17,-9.4430625e-17
0.48575300,0.48575300,0.48575300,0.48575300,0.48575300,0.48575300,-0.94449281,-3.2506528e-15,3.3555125e-15,0.013289929,4.5739834e-17,-4.7215312e-17
0.48675300,0.48675300,0.48675300,0.48675300,0.48675300,0.48675300,-0.94448949,-3.2506413e-15,3.3555007e-15,0.0066449645,2.2869917e-17,-2.3607656e-17
0.48775300,0.48775300,0.48775300,0.48775300,0.48775300,0.48775300,-0.94448783,-3.2506356e-15,3.3554948e-15,0.0033224822,1.1434958e-17,-1.1803828e-17
0.48875300,0.48875300,0.48875300,0.48875300,0.48875300,0.48875300,-0.94448700,-3.2506328e-15,3.3554919e-15,0.0016612411,5.7174792e-18,-5.9019141e-18
0.48975300,0.48975300,0.48975300,0.48975300,0.48975300,0.48975300,-0.94448658,-3.2506313e-15,3.3554904e-15,0.00083062056,2.8587396e-18,-2.9509570e-18
0.49075300,0.49075300,0.49075300,0.49075300,0.49075300,0.49075300,-0.94448638,-3.2506306e-15,3.3554897e-15,0.00041531028,1.4293698e-18,-1.4754785e-18
0.49175300,0.49175300,0.49175300,0.49175300,0.49175300,0.49175300,-0.94448627,-3.2506303e-15,3.3554893e-15,0.00020765514,7.1468491e-19,-7.3773926e-19
0.49275300,0.49275300,0.49275300,0.49275300,0.49275300,0.49275300,-0.94448622,-3.2506301e-15,3.3554891e-15,0.00010382757,3.5734245e-19,-3.6886963e-19
0.49375300,0.49375300,0.49375300,0.49375300,0.49375300,0.49375300,-0.94448620,-3.2506300e-15,3.3554890e-15,5.1913785e-05,1.7867123e-19,-1.8443481e-19
0.49475300,0.49475300,0.49475300,0.49475300,0.49475300,0.49475300,-0.94448618,-3.2506299e-15,3.3554890e-15,2.5956893e-05,8.9335613e-20,-9.2217407e-20
0.49575300,0.49575300,0.49575300,0.49575300,0.49575300,0.49575300,-0.94448618,-3.2506299e-15,3.3554890e-15,1.2978446e-05,4.4667807e-20,-4.6108704e-20
0.49675300,0.49675300,0.49675300,0.49675300,0.49675300,0.49675300,-0.94448617,-3.2506299e-15,3.3554889e-15,6.4892231e-06,2.2333903e-20,-2.3054352e-20
0.49775300,0.49775300,0.49775300,0.49775300,0.49775300,0.49775300,-0.94448617,-3.2506299e-15,3.3554889e-15,3.2446116e-06,1.1166952e-20,-1.1527176e-20
0.49875300,0.49875300,0.49875300,0.49875300,0.49875300,0.49875300,-0.94448617,-3.2506299e-15,3.3554889e-15,1.6223058e-06,5.5834758e-21,-5.7635879e-21
0.49975300,0.49975300,0.49975300,0.49975300,0.49975300,0.49975300,-0.94448617,-3.2506299e-15,3.3554889e-15,8.1115289e-07,2.7917379e-21,-2.8817940e-21
0.50075300,0.50075300,0.50075300,0.50075300,0.50075300,0.50075300,-0.94448617,-3.2506299e-15,3.3554889e-15,4.0557645e-07,1.3958690e-21,-1.4408970e-21
0.50175300,0.50175300,0.50175300,0.50175300,0.50175300,0.50175300,-0.94448617,-3.2506299e-15,3.3554889e-15,2.0278822e-07,6.9793448e-22,-7.2044849e-22
0.50275300,0.50275300,0.50275300,0.50275300,0.50275300,0.50275300,-0.94448617,-3.2506299e-15,3.3554889e-15,1.0139411e-07,3.4896724e-22,-3.6022425e-22
0.50375300,0.50375300,0.50375300,0.50375300,0.50375300,0.50375300,-0.94448617,-3.2506299e-15,3.3554889e-15,5.0697056e-08,1.7448362e-22,-1.8011212e-22
0.50475300,0.50475300,0.50475300,0.50475300,0.50475300,0.50475300,-0.94448617,-3.2506299e-15,3.3554889e-15,2.5348528e-08,8.7241810e-23,-9.0056062e-23
0.50575300,0.50575300,0.50575300,0.50575300,0.50575300,0.50575300,-0.94448617,-3.2506299e-15,3.3554889e-15,1.2674264e-08,4.3620905e-23,-4.5028031e-23
0.50675300,0.50675300,0.50675300,0.50675300,0.50675300,0.50675300,-0.94923640,-3.2669787e-15,3.3723651e-15,-3.1668204,-1.0899218e-14,1.1250806e-14
0.50775300,0.50775300,0.50775300,0.50775300,0.50775300,0.50775300,-0.99054372,-3.4091458e-15,3.5191182e-15,-28.593821,-9.8411108e-14,1.0158566e-13
0.50875300,0.50875300,0.50875300,0.50875300,0.50875300,0.50875300,-1.0254419,-3.5292546e-15,3.6431015e-15,-32.796740,-1.1287626e-13,1.1651743e-13
0.50975300,0.50975300,0.50975300,0.50975300,0.50975300,0.50975300,-1.0336411,-3.5574737e-15,3.6722309e-15,-16.398370,-5.6438129e-14,5.8258714e-14
0.51075300,0.51075300,0.51075300,0.51075300,0.51075300,0.51075300,-1.0377407,-3.5715832e-15,3.6867956e-15,-8.1991850,-2.8219064e-14,2.9129357e-14
0.51175300,0.51175300,0.51175300,0.51175300,0.51175300,0.51175300,-1.0397905,-3.5786380e-15,3.6940779e-15,-4.0995925,-1.4109532e-14,1.4564678e-14
0.51275300,0.51275300,0.51275300,0.51275300,0.51275300,0.51275300,-1.0408154,-3.5821654e-15,3.6977191e-15,-2.0497963,-7.0547661e-15,7.2823392e-15
0.51375300,0.51375300,0.51375300,0.51375300,0.51375300,0.51375300,-1.0413278,-3.5839291e-15,3.6995397e-15,-1.0248981,-3.5273831e-15,3.6411696e-15
0.51475300,0.51475300,0.51475300,0.51475300,0.51475300,0.51475300,-1.0415841,-3.5848109e-15,3.7004500e-15,-0.51244907,-1.7636915e-15,1.8205848e-15
0.51575300,0.51575300,0.51575300,0.51575300,0.51575300,0.51575300,-1.0417122,-3.5852518e-15,3.7009051e-15,-0.25622453,-8.8184576e-16,9.1029240e-16
0.51675300,0.51675300,0.51675300,0.51675300,0.51675300,0.51675300,-1.0417762,-3.5854723e-15,3.7011327e-15,-0.12811227,-4.4092288e-16,4.5514620e-16
0.51775300,0.51775300,0.51775300,0.51775300,0.51775300,0.51775300,-1.0418083,-3.5855825e-15,3.7012465e-15,-0.064056133,-2.2046144e-16,2.2757310e-16
0.51875300,0.51875300,0.51875300,0.51875300,0.51875300,0.51875300,-1.0418243,-3.5856376e-15,3.7013034e-15,-0.032028067,-1.1023072e-16,1.1378655e-16
0.51975300,0.51975300,0.51975300,0.51975300,0.51975300,0.51975300,-1.0418323,-3.5856652e-15,3.7013318e-15,-0.016014033,-5.5115360e-17,5.6893275e-17
0.52075300,0.52075300,0.52075300,0.52075300,0.52075300,0.52075300,-1.0418363,-3.5856790e-15,3.7013460e-15,-0.0080070166,-2.7557680e-17,2.8446638e-17
0.52175300,0.52175300,0.52175300,0.52175300,0.52175300,0.52175300,-1.0418383,-3.5856859e-15,3.7013531e-15,-0.0040035083,-1.3778840e-17,1.4223319e-17
0.52275300,0.52275300,0.52275300,0.52275300,0.52275300,0.52275300,-1.0418393,-3.5856893e-15,3.7013567e-15,-0.0020017542,-6.8894200e-18,7.1116594e-18
0.52375300,0.52375300,0.52375300,0.52375300,0.52375300,0.52375300,-1.0418398,-3.5856910e-15,3.7013585e-15,-0.0010008771,-3.4447100e-18,3.5558297e-18
0.52475300,0.52475300,0.52475300,0.52475300,0.52475300,0.52475300,-1.0418400,-3.5856919e-15,3.7013594e-15,-0.00050043854,-1.7223550e-18,1.7779148e-18
0.52575300,0.52575300,0.52575300,0.52575300,0.52575300,0.52575300,-1.0418402,-3.5856923e-15,3.7013598e-15,-0.00025021927,-8.6117750e-19,8.8895742e-19
0.52675300,0.52675300,0.52675300,0.52675300,0.52675300,0.52675300,-1.0418402,-3.5856925e-15,3.7013600e-15,-0.00012510964,-4.3058875e-19,4.4447871e-19
0.52775300,0.52775300,0.52775300,0.52775300,0.52775300,0.52775300,-1.0418403,-3.5856926e-15,3.7013601e-15,-6.2554818e-05,-2.1529438e-19,2.2223936e-19
0.52875300,0.52875300,0.52875300,0.52875300,0.52875300,0.52875300,-1.0418403,-3.5856927e-15,3.7013602e-15,-3.1277409e-05,-1.0764719e-19,1.1111968e-19
0.52975300,0.52975300,0.52975300,0.52975300,0.52975300,0.52975300,-1.0418403,-3.5856927e-15,3.7013602e-15,-1.5638704e-05,-5.3823594e-20,5.5559839e-20
0.53075300,0.53075300,0.53075300,0.53075300,0.53075300,0.53075300,-1.0418403,-3.5856927e-15,3.7013602e-15,-7.8193522e-06,-2.6911797e-20,2.7779920e-20
0.53175300,0.53175300,0.53175300,0.53175300,0.53175300,0.53175300,-1.0418403,-3.5856927e-15,3.7013602e-15,-3.9096761e-06,-1.3455899e-20,1.3889960e-20
0.53275300,0.53275300,0.53275300,0.53275300,0.53275300,0.53275300,-1.0418403,-3.5856927e-15,3.7013603e-15,-1.9548380e-06,-6.7279493e-21,6.9449799e-21
0.53375300,0.53375300,0.53375300,0.53375300,0.53375300,0.53375300,-1.0418403,-3.5856927e-15,3.7013603e-15,-9.7741902e-07,-3.3639746e-21,3.4724899e-21
0.53475300,0.53475300,0.53475300,0.53475300,0.53475300,0.53475300,-1.0418403,-3.5856927e-15,3.7013603e-15,-4.8870951e-07,-1.6819873e-21,1.7362450e-21
0.53575300,0.53575300,0.53575300,0.53575300,0.53575300,0.53575300,-1.0418403,-3.5856927e-15,3.7013603e-15,-2.4435476e-07,-8.4099366e-22,8.6812248e-22
0.53675300,0.53675300,0.53675300,0.53675300,0.53675300,0.53675300,-1.0418403,-3.5856927e-15,3.7013603e-15,-1.2217738e-07,-4.2049683e-22,4.3406124e-22
0.53775300,0.53775300,0.53775300,0.53775300,0.53775300,0.53775300,-1.0418403,-3.5856927e-15,3.7013603e-15,-6.1088689e-08,-2.1024841e-22,2.1703062e-22
0.53875300,0.53875300,0.53875300,0.53875300,0.53875300,0.53875300,-1.0418403,-3.5856927e-15,3.7013603e-15,-3.0544345e-08,-1.0512421e-22,1.0851531e-22
0.53975300,0.53975300,0.53975300,0.53975300,0.53975300,0.53975300,-1.0418403,-3.5856927e-15,3.7013603e-15,-1.5272172e-08,-5.2562104e-23,5.4257655e-23
0.54075300,0.54075300,0.54075300,0.54075300,0.54075300,0.54075300,-1.0418403,-3.5856927e-15,3.7013603e-15,-7.6360861e-09,-2.6281052e-23,2.7128828e-23
0.54175300,0.54175300,0.54175300,0.54175300,0.54175300,0.54175300,-1.0418403,-3.5856927e-15,3.7013603e-15,-3.8180431e-09,-1.3140526e-23,1.3564414e-23
0.54275300,0.54275300,0.54275300,0.54275300,0.54275300,0.54275300,-1.0418403,-3.5856927e-15,3.7013603e-15,-1.9090215e-09,-6.5702629e-24,6.7822069e-24
0.54375300,0.54375300,0.54375300,0.54375300,0.54375300,0.54375300,-1.0418403,-3.5856927e-15,3.7013603e-15,-9.5451077e-10,-3.2851315e-24,3.3911035e-24
0.54475300,0.54475300,0.54475300,0.54475300,0.54475300,0.54475300,-1.0418403,-3.5856927e-15,3.7013603e-15,-4.7725538e-10,-1.6425657e-24,1.6955517e-24
0.54575300,0.54575300,0.54575300,0.54575300,0.54575300,0.54575300,-1.0418403,-3.5856927e-15,3.7013603e-15,-2.3862769e-10,-8.2128287e-25,8.4777586e-25
0.54675300,0.54675300,0.54675300,0.54675300,0.54675300,0.54675300,-1.0418403,-3.5856927e-15,3.7013603e-15,-1.1931385e-10,-4.1064143e-25,4.2388793e-25
0.54775300,0.54775300,0.54775300,0.54775300,0.54775300,0.54775300,-1.0418403,-3.5856927e-15,3.7013603e-15,-5.9656923e-11,-2.0532072e-25,2.1194397e-25
0.54875300,0.54875300,0.54875300,0.54875300,0.54875300,0.54875300,-1.0418403,-3.5856927e-15,3.7013603e-15,-2.9828461e-11,-1.0266036e-25,1.0597198e-25
0.54975300,0.54975300,0.54975300,0.54975300,0.54975300,0.54975300,-1.0418403,-3.5856927e-15,3.7013603e-15,-1.4914231e-11,-5.1330179e-26,5.2985991e-26
0.55075300,0.55075300,0.55075300,0.55075300,0.55075300,0.55075300,-1.0418403,-3.5856927e-15,3.7013603e-15,-7.4571154e-12,-2.5665090e-26,2.6492996e-26
0.55175300,0.55175300,0.55175300,0.55175300,0.55175300,0.55175300,-1.0418403,-3.5856927e-15,3.7013603e-15,-3.7285577e-12,-1.2832545e-26,1.3246498e-26
0.55275300,0.55275300,0.55275300,0.55275300,0.55275300,0.55275300,-1.0418403,-3.5856927e-15,3.7013603e-15,-1.8642788e-12,-6.4162724e-27,6.6232489e-27
0.55375300,0.55375300,0.55375300,0.55375300,0.55375300,0.55375300,-1.0418403,-3.5856927e-15,3.7013603e-15,-9.3213942e-13,-3.2081362e-27,3.3116245e-27
0.55475300,0.55475300,0.55475300,0.55475300,0.55475300,0.55475300,-1.0418403,-3.5856927e-15,3.7013603e-15,-4.6606971e-13,-1.6040681e-27,1.6558122e-27
0.55575300,0.55575300,0.55575300,0.55575300,0.55575300,0.55575300,-1.0418403,-3.5856927e-15,3.7013603e-15,-2.3303486e-13,-8.0203405e-28,8.2790612e-28
0.55675300,0.55675300,0.55675300,0.55675300,0.55675300,0.55675300,-1.0418403,-3.5856927e-15,3.7013603e-15,-1.1651743e-13,-4.0101703e-28,4.1395306e-28
0.55775300,0.55775300,0.55775300,0.55775300,0.55775300,0.55775300,-1.0418403,-3.5856927e-15,3.7013603e-15,-5.8258714e-14,-2.0050851e-28,2.0697653e-28
0.55875300,0.55875300,0.55875300,0.55875300,0.55875300,0.55875300,-1.0418403,-3.5856927e-15,3.7013603e-15,-2.9129357e-14,-1.0025426e-28,1.0348826e-28
0.55975300,0.55975300,0.55975300,0.55975300,0.55975300,0.55975300,-1.0418403,-3.5856927e-15,3.7013603e-15,-1.4564678e-14,-5.0127128e-29,5.1744132e-29
0.56075300,0.56075300,0.56075300,0.56075300,0.56075300,0.56075300,-1.0259326,-3.5309434e-15,3.6448448e-15,10.605132,3.6499590e-14,-3.7676997e-14
0.56175300,0.56175300,0.56175300,0.56175300,0.56175300,0.56175300,-0.98502109,-3.3901386e-15,3.4994979e-15,30.809380,1.0603638e-13,-1.0945690e-13
0.56225300,0.56225300,0.56225300,0.56225300,0.56225300,0.56225300,-0.95956796,-3.3025368e-15,3.4090702e-15,44.207302,1.5214789e-13,-1.5705589e-13
0.56325300,0.56325300,0.56325300,0.56325300,0.56325300,0.56325300,-0.95127909,-3.2740090e-15,3.3796222e-15,11.051825,3.8036972e-14,-3.9263972e-14
0.56425300,0.56425300,0.56425300,0.56425300,0.56425300,0.56425300,-0.94920687,-3.2668771e-15,3.3722602e-15,2.7629564,9.5092431e-15,-9.8159929e-15
0.56525300,0.56525300,0.56525300,0.56525300,0.56525300,0.56525300,-0.94868882,-3.2650941e-15,3.3704197e-15,0.69073909,2.3773108e-15,-2.4539982e-15
0.56625300,0.56625300,0.56625300,0.56625300,0.56625300,0.56625300,-0.94855930,-3.2646484e-15,3.3699596e-15,0.17268477,5.9432769e-16,-6.1349956e-16
0.56725300,0.56725300,0.56725300,0.56725300,0.56725300,0.56725300,-0.94852693,-3.2645369e-15,3.3698446e-15,0.043171193,1.4858192e-16,-1.5337489e-16
0.56825300,0.56825300,0.56825300,0.56825300,0.56825300,0.56825300,-0.94851613,-3.2644998e-15,3.3698062e-15,0.021585597,7.4290962e-17,-7.6687444e-17
0.56925300,0.56925300,0.56925300,0.56925300,0.56925300,0.56925300,-0.94851074,-3.2644812e-15,3.3697871e-15,0.010792798,3.7145481e-17,-3.8343722e-17
0.57025300,0.57025300,0.57025300,0.57025300,0.57025300,0.57025300,-0.94850804,-3.2644719e-15,3.3697775e-15,0.0053963992,1.8572740e-17,-1.9171861e-17
0.57125300,0.57125300,0.57125300,0.57125300,0.57125300,0.57125300,-0.94850669,-3.2644673e-15,3.3697727e-15,0.0026981996,9.2863702e-18,-9.5859305e-18
0.57225300,0.57225300,0.57225300,0.57225300,0.57225300,0.57225300,-0.94850601,-3.2644650e-15,3.3697703e-15,0.0013490998,4.6431851e-18,-4.7929653e-18
0.57325300,0.57325300,0.57325300,0.57325300,0.57325300,0.57325300,-0.94850568,-3.2644638e-15,3.3697691e-15,0.00067454989,2.3215926e-18,-2.3964826e-18
0.57425300,0.57425300,0.57425300,0.57425300,0.57425300,0.57425300,-0.94850551,-3.2644632e-15,3.3697685e-15,0.00033727495,1.1607963e-18,-1.1982413e-18
0.57525300,0.57525300,0.57525300,0.57525300,0.57525300,0.57525300,-0.94850542,-3.2644629e-15,3.3697682e-15,0.00016863747,5.8039814e-19,-5.9912066e-19
0.57625300,0.57625300,0.57625300,0.57625300,0.57625300,0.57625300,-0.94850538,-3.2644628e-15,3.3697680e-15,8.4318737e-05,2.9019907e-19,-2.9956033e-19
0.57725300,0.57725300,0.57725300,0.57725300,0.57725300,0.57725300,-0.94850536,-3.2644627e-15,3.3697680e-15,4.2159368e-05,1.4509953e-19,-1.4978016e-19
0.57825300,0.57825300,0.57825300,0.57825300,0.57825300,0.57825300,-0.94850535,-3.2644627e-15,3.3697679e-15,2.1079684e-05,7.2549767e-20,-7.4890082e-20
0.57925300,0.57925300,0.57925300,0.57925300,0.57925300,0.57925300,-0.94850535,-3.2644627e-15,3.3697679e-15,1.0539842e-05,3.6274884e-20,-3.7445041e-20
0.58025300,0.58025300,0.58025300,0.58025300,0.58025300,0.58025300,-0.94850534,-3.2644627e-15,3.3697679e-15,5.2699211e-06,1.8137442e-20,-1.8722521e-20
0.58125300,0.58125300,0.58125300,0.58125300,0.58125300,0.58125300,-0.94850534,-3.2644627e-15,3.3697679e-15,2.6349605e-06,9.0687209e-21,-9.3612603e-21
0.58225300,0.58225300,0.58225300,0.58225300,0.58225300,0.58225300,-0.94850534,-3.2644627e-15,3.3697679e-15,1.3174803e-06,4.5343605e-21,-4.6806302e-21
0.58325300,0.58325300,0.58325300,0.58325300,0.58325300,0.58325300,-0.94850534,-3.2644627e-15,3.3697679e-15,6.5874013e-07,2.2671802e-21,-2.3403151e-21
0.58425300,0.58425300,0.58425300,0.58425300,0.58425300,0.58425300,-0.94850534,-3.2644627e-15,3.3697679e-15,3.2937007e-07,1.1335901e-21,-1.1701575e-21
0.58525300,0.58525300,0.58525300,0.58525300,0.58525300,0.58525300,-0.94850534,-3.2644627e-15,3.3697679e-15,1.6468503e-07,5.6679506e-22,-5.8507877e-22
0.58625300,0.58625300,0.58625300,0.58625300,0.58625300,0.58625300,-0.94850534,-3.2644627e-15,3.3697679e-15,8.2342516e-08,2.8339753e-22,-2.9253938e-22
0.58725300,0.58725300,0.58725300,0.58725300,0.58725300,0.58725300,-0.94850534,-3.2644627e-15,3.3697679e-15,4.1171258e-08,1.4169876e-22,-1.4626969e-22
0.58825300,0.58825300,0.58825300,0.58825300,0.58825300,0.58825300,-0.94850534,-3.2644627e-15,3.3697679e-15,2.0585629e-08,7.0849382e-23,-7.3134846e-23
0.58925300,0.58925300,0.58925300,0.58925300,0.58925300,0.58925300,-0.94850534,-3.2644627e-15,3.3697679e-15,1.0292815e-08,3.5424691e-23,-3.6567423e-23
0.59025300,0.59025300,0.59025300,0.59025300,0.59025300,0.59025300,-0.94850534,-3.2644627e-15,3.3697679e-15,5.1464073e-09,1.7712346e-23,-1.8283712e-23
0.59125300,0.59125300,0.59125300,0.59125300,0.59125300,0.59125300,-0.94850534,-3.2644627e-15,3.3697679e-15,2.5732036e-09,8.8561728e-24,-9.1418558e-24
0.59225300,0.59225300,0.59225300,0.59225300,0.59225300,0.59225300,-0.94850534,-3.2644627e-15,3.3697679e-15,1.2866018e-09,4.4280864e-24,-4.5709279e-24
0.59325300,0.59325300,0.59325300,0.59325300,0.59325300,0.59325300,-0.94850534,-3.2644627e-15,3.3697679e-15,6.4330091e-10,2.2140432e-24,-2.2854639e-24
0.59425300,0.59425300,0.59425300,0.59425300,0.59425300,0.59425300,-0.94850534,-3.2644627e-15,3.3697679e-15,3.2165045e-10,1.1070216e-24,-1.1427320e-24
